gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgChargePerMonth,ChargeDifference,TenureGroup_0-1yr,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4-6yr,ServiceCount,HasBothServices
-1.007943907291174,-0.44050050814320135,1.036157426684464,-0.6515876564119668,0.9185881694812302,0.33823363168055776,1.0526178248222786,1.3136376838647568,1.1668392381092958,-0.17284589225854285,1.3039009144407816,-0.2290557078189414,-0.2288149510598488,0.8249435608710275,0.04313739508677144,0.5131640084657344,True,False,False,False,True,False,False,True,False,False,0.0929086297638854,-0.17115844554223186,False,False,False,True,0.5072332740804769,0.6852653143008914
0.9921187010172788,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,-1.273482073739774,-2.9565362705990244,-2.027437537925725,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,-0.10582218432618773,-0.2290557078189414,1.0872047616285925,0.8249435608710275,-0.9776603708806068,-0.9880303554783038,True,False,False,True,False,False,True,False,False,False,-1.3489312928184336,1.3117211560791382,True,False,False,False,-0.5692587853135687,-1.4592888026445654
-1.007943907291174,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,-1.273482073739774,-2.9565362705990244,-2.027437537925725,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,-0.10582218432618773,-0.2290557078189414,-0.2288149510598488,0.8249435608710275,-1.3124024954348446,-0.9924548453380393,True,False,False,True,False,False,False,False,False,True,-1.5136730527902649,0.7528002559878102,True,False,False,False,-1.1075048150105915,-1.4592888026445654
0.9921187010172788,-0.44050050814320135,1.036157426684464,1.5347129279682814,-0.3804164190941797,-2.9565362705990244,-2.027437537925725,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,1.3039009144407816,-0.2290557078189414,-0.2288149510598488,0.8249435608710275,-1.1400600154663258,-0.7061334025337662,True,False,False,True,False,False,True,False,False,False,-1.0013017126798538,-0.4100042403655587,False,True,False,False,-0.5692587853135687,-1.4592888026445654
-1.007943907291174,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,0.3096797685865068,0.33823363168055776,-0.487409856551723,-1.5150736065543724,-1.5295276651446745,-1.527309171976123,-1.515545283093157,-1.5449246866529307,-1.5448346637482901,-1.212204140297958,-1.494687810786162,-0.6397660546377328,False,False,True,False,False,True,False,True,False,False,-1.2632981997637687,-0.705374567517783,False,False,True,False,-1.1075048150105915,-1.4592888026445654
0.9921187010172788,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,-0.9487309265959216,0.33823363168055776,1.0526178248222786,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,-0.10582218432618773,-0.2290557078189414,-0.2288149510598488,0.8249435608710275,0.38119379810194226,-0.7034611858858071,False,True,False,True,False,False,False,False,True,False,0.3102302739473769,0.2204419333265653,True,False,False,False,-1.1075048150105915,0.6852653143008914
0.9921187010172788,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,-1.273482073739774,0.33823363168055776,-0.487409856551723,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,-0.10582218432618773,-0.2290557078189414,-0.2288149510598488,-1.212204140297958,0.17239425506316045,-0.972829385366143,False,True,False,True,False,False,False,False,True,False,-0.7829373253904585,3.2319741494622156,True,False,False,False,-1.1075048150105915,0.6852653143008914
-1.007943907291174,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,1.2839332100180643,0.33823363168055776,1.0526178248222786,1.3136376838647568,1.1668392381092958,1.1816173874590372,1.3039009144407816,1.086813271015048,1.0872047616285925,0.8249435608710275,0.7175930618866466,1.3805173448799337,True,False,False,False,False,True,False,True,False,False,0.8073539047047212,-0.3427783583039261,False,False,False,True,2.121971363171545,0.6852653143008914
-1.007943907291174,-0.44050050814320135,-0.9651043116100984,-0.6515876564119668,-1.273482073739774,0.33823363168055776,-0.487409856551723,-0.10071796134480776,-0.18134421351768928,-0.17284589225854285,-0.10582218432618773,1.086813271015048,1.0872047616285925,-1.212204140297958,0.8567927572458343,-0.9637832749103471,False,True,False,True,False,False,False,False,True,False,-0.4461138260421103,4.374718365985574,True,False,False,False,-0.031012755616545852,0.6852653143008914
0.9921187010172788,-0.44050050814320135,-0.9651043116100984,1.5347129279682814,-0.9893248199889032,-2.9565362705990244,-2.027437537925725,1.3136376838647568,-0.18134421351768928,-0.17284589225854285,1.3039009144407816,-0.2290557078189414,1.0872047616285925,0.8249435608710275,-0.6694324740138335,-0.8530177045109277,True,False,False,False,False,True,False,False,False,True,-0.6789995923389235,0.0681375252378719,True,False,False,False,0.5072332740804769,-1.4592888026445654
